Time(s),Voltage I/O-1(V)
0.952,-0.015
0.954,-0.017
0.956,-0.018
0.958,-0.018
0.96,-0.022
0.962,-0.021
0.964,-0.022
0.966,-0.026
0.968,-0.028
0.97,-0.032
0.972,-0.032
0.974,-0.034
0.976,-0.038
0.978,-0.042
0.98,-0.044
0.982,-0.049
0.984,-0.054
0.986,-0.059
0.988,-0.065
0.99,-0.071
0.992,-0.078
0.994,-0.083
0.996,-0.093
0.998,-0.104
1.0,-0.112
1.002,-0.126
1.004,-0.137
1.006,-0.153
1.008,-0.172
1.01,-0.186
1.012,-0.206
1.014,-0.227
1.016,-0.25
1.018,-0.276
1.02,-0.303
1.022,-0.331
1.024,-0.358
1.026,-0.386
1.028,-0.41
1.03,-0.427
1.032,-0.441
1.034,-0.448
1.036,-0.447
1.038,-0.436
1.04,-0.419
1.042,-0.392
1.044,-0.365
1.046,-0.33
1.048,-0.29
1.05,-0.251
1.052,-0.209
1.054,-0.167
1.056,-0.126
1.058,-0.085
1.06,-0.051
1.062,-0.013
1.064,0.017
1.066,0.044
1.068,0.067
1.07,0.079
1.072,0.087
1.074,0.084
1.076,0.067
1.078,0.04
1.08,0.002
1.082,-0.034
1.084,-0.07
1.086,-0.1
1.088,-0.118
1.09,-0.126
1.092,-0.125
1.094,-0.114
1.096,-0.098
1.098,-0.077
1.1,-0.055
1.102,-0.031
1.104,-0.006
1.106,0.018
1.108,0.042
1.11,0.063
1.112,0.082
1.114,0.095
1.116,0.096
1.118,0.083
1.12,0.056
1.122,0.017
1.124,-0.032
1.126,-0.072
1.128,-0.104
1.13,-0.114
1.132,-0.112
1.134,-0.094
1.136,-0.067
1.138,-0.034
1.14,0.005
1.142,0.05
1.144,0.094
1.146,0.14
1.148,0.183
1.15,0.217
1.152,0.247
1.154,0.253
1.156,0.231
1.158,0.173
1.16,0.081
1.162,-0.029
1.164,-0.139
1.166,-0.22
1.168,-0.264
1.17,-0.273
1.172,-0.253
1.174,-0.211
1.176,-0.161
1.178,-0.105
1.18,-0.048
1.182,0.01
1.184,0.066
1.186,0.115
1.188,0.151
1.19,0.17
1.192,0.148
1.194,0.088
1.196,0.0
1.198,-0.082
1.2,-0.125
1.202,-0.115
1.204,-0.066
1.206,0.01
1.208,0.098
1.21,0.2
1.212,0.304
1.214,0.414
1.216,0.533
1.218,0.662
1.22,0.793
1.222,0.903
1.224,-0.458
1.226,-0.376
1.228,-0.275
1.23,-0.233
1.232,-0.161
1.234,-0.172
1.236,-0.105
1.238,-0.081
1.24,-0.068
1.242,-0.06
1.244,-0.037
1.246,-0.077
1.248,-0.032
1.25,-0.017
1.252,-0.021
1.254,-0.038
1.256,-0.028
1.258,0.007
1.26,-0.02
1.262,-0.018
1.264,0.002
1.266,0.009
1.268,-0.01
1.27,-0.001
1.272,0.022
1.274,0.024
1.276,0.006
1.278,0.024
1.28,0.034
1.282,0.022
1.284,0.02
1.286,0.044
1.288,0.051
1.29,0.044
1.292,0.039
1.294,0.052
1.296,0.06
1.298,0.06
1.3,0.074
1.302,0.059
1.304,0.059
1.306,0.06
1.308,0.062
1.31,0.067
1.312,0.07
1.314,0.073
1.316,0.066
1.318,0.068
1.32,0.079
1.322,0.083
1.324,0.084
1.326,0.083
1.328,0.074
1.33,0.071
1.332,0.068
1.334,0.065
1.336,0.063
1.338,0.06
1.34,0.049
1.342,0.038
1.344,0.027
1.346,0.012
1.348,0.007
1.35,0.002
1.352,-0.002
1.354,-0.006
1.356,-0.006
1.358,-0.007
1.36,-0.006
1.362,-0.007
1.364,-0.007
1.366,-0.009
1.368,-0.01
1.37,-0.012
1.372,-0.012
1.374,-0.013
1.376,-0.016
1.378,-0.015
1.38,-0.016
1.382,-0.017
1.384,-0.015
1.386,-0.016
1.388,-0.017
1.39,-0.016
1.392,-0.015
1.394,-0.015
1.396,-0.015
1.398,-0.015
1.4,-0.011
1.402,-0.009
1.404,-0.005
1.406,-0.004
1.408,-0.005
1.41,-0.004
1.412,-0.002
1.414,-0.004
1.416,-0.001
1.418,-0.005
1.42,0.0
1.422,0.001
1.424,0.0
1.426,0.0
1.428,-0.002
1.43,-0.001
1.432,0.001
1.434,0.0
1.436,0.002
1.438,0.0
1.44,0.0
1.442,0.002
1.444,0.002
1.446,0.001
1.448,0.0
1.45,0.001
1.452,0.001
1.454,-0.001
1.456,0.0
1.458,0.0
1.46,0.0
1.462,0.0
1.464,0.004
1.466,0.002
1.468,0.0
1.47,0.001
1.472,0.001
1.474,0.0
1.476,-0.001
1.478,-0.001
1.48,0.001
1.482,0.0
1.484,0.005
1.486,0.001
1.488,0.001
1.49,-0.001
1.492,0.0
1.494,0.001
1.496,0.001
1.498,0.0
1.5,0.004
1.502,0.0
1.504,0.001
1.506,0.001
1.508,-0.002
1.51,0.001
1.512,0.001
1.514,0.001
1.516,0.001
1.518,0.0
