Time(s),Voltage I/O-1(V)
0.268,-0.898
0.27,-0.976
0.272,-1.024
0.274,-1.035
0.276,-1.002
0.278,-0.936
0.28,-0.84
0.282,-0.721
0.284,-0.592
0.286,-0.457
0.288,-0.32
0.29,-0.186
0.292,-0.05
0.294,0.083
0.296,0.217
0.298,0.355
0.3,0.491
0.302,0.632
0.304,0.767
0.306,0.893
0.308,1.003
0.31,1.078
0.312,1.119
0.314,1.122
0.316,1.084
0.318,1.007
0.32,0.893
0.322,0.752
0.324,0.597
0.326,0.433
0.328,0.27
0.33,0.104
0.332,-0.063
0.334,-0.232
0.336,-0.411
0.338,-0.596
0.34,-0.791
0.342,-0.99
0.344,-1.175
0.346,-1.323
0.348,-1.405
0.35,-1.401
0.352,-1.313
0.354,-1.157
0.356,-0.965
0.358,-0.771
0.36,-0.582
0.362,-0.405
0.364,-0.239
0.366,-0.081
0.368,0.071
0.37,0.226
0.372,0.382
0.374,0.544
0.376,0.69
0.378,0.762
0.38,-0.36
0.382,-0.281
0.384,-0.237
0.386,-0.221
0.388,-0.2
0.39,-0.186
0.392,-0.175
0.394,-0.128
0.396,-0.123
0.398,-0.12
0.4,-0.101
0.402,-0.081
0.404,-0.078
0.406,-0.044
0.408,-0.046
0.41,-0.035
0.412,-0.028
0.414,-0.023
0.416,-0.022
0.418,-0.018
0.42,-0.012
0.422,-0.013
0.424,-0.007
0.426,-0.005
0.428,-0.001
0.43,-0.002
0.432,-0.002
0.434,0.002
0.436,0.004
0.438,0.006
0.44,0.01
0.442,0.015
0.444,0.017
0.446,0.021
0.448,0.022
0.45,0.026
0.452,0.027
0.454,0.032
0.456,0.034
0.458,0.037
0.46,0.04
0.462,0.042
0.464,0.044
0.466,0.05
0.468,0.052
0.47,0.059
0.472,0.065
0.474,0.071
0.476,0.078
0.478,0.083
0.48,0.088
0.482,0.096
0.484,0.101
0.486,0.112
0.488,0.117
0.49,0.122
0.492,0.131
0.494,0.139
0.496,0.146
0.498,0.153
0.5,0.156
0.502,0.161
0.504,-0.028
0.506,-0.046
0.508,-0.045
0.51,-0.043
0.512,-0.035
0.514,-0.024
0.516,-0.02
0.518,-0.013
0.52,-0.01
0.522,-0.005
0.524,0.002
0.526,0.009
0.528,0.015
0.53,0.018
0.532,0.018
0.534,0.022
0.536,0.026
0.538,0.029
0.54,0.032
0.542,0.035
0.544,0.039
0.546,0.015
0.548,-0.005
0.55,-0.007
0.552,-0.007
0.554,-0.004
0.556,-0.0
0.558,-0.0
0.56,0.004
0.562,0.004
0.564,-0.0
0.566,-0.0
0.568,-0.001
0.57,-0.0
0.572,0.001
0.574,-0.002
0.576,-0.0
0.578,-0.002
0.58,-0.001
0.582,-0.001
0.584,-0.0
0.586,0.002
0.588,-0.001
0.59,-0.001
0.592,-0.0
0.594,-0.001
0.596,-0.001
0.598,-0.0
0.6,-0.0
0.602,0.001
0.604,-0.001
0.606,0.001
0.608,-0.001
0.61,-0.001
0.612,-0.002
0.614,-0.0
0.616,-0.0
0.618,0.001
0.62,-0.0
0.622,-0.0
0.624,-0.0
0.626,-0.002
0.628,-0.0
0.63,-0.0
0.632,-0.002
0.634,-0.0
0.636,-0.0
0.638,-0.002
0.64,-0.0
0.642,-0.001
0.644,-0.001
0.646,-0.0
0.648,-0.0
0.65,-0.0
0.652,-0.0
0.654,0.001
0.656,-0.0
0.658,-0.0
0.66,-0.0
0.662,-0.001
0.664,-0.001
0.666,-0.0
0.668,-0.001
0.67,-0.0
0.672,0.001
0.674,-0.001
0.676,-0.0
0.678,-0.0
0.68,-0.001
0.682,-0.001
0.684,-0.001
0.686,-0.001
0.688,-0.001
0.69,-0.001
0.692,-0.0
0.694,-0.0
0.696,-0.0
0.698,-0.0
0.7,-0.001
0.702,-0.002
0.704,-0.0
0.706,-0.002
0.708,-0.0
0.71,-0.001
0.712,-0.0
0.714,0.001
0.716,-0.0
0.718,-0.0
0.72,-0.0
0.722,-0.001
0.724,0.001
0.726,-0.002
0.728,-0.0
0.73,-0.0
0.732,-0.0
0.734,-0.0
0.736,-0.001
0.738,-0.001
0.74,0.001
0.742,-0.0
0.744,0.001
0.746,-0.0
0.748,-0.002
0.75,-0.002
0.752,-0.002
0.754,-0.001
0.756,-0.0
0.758,-0.0
0.76,-0.0
0.762,-0.0
0.764,-0.0
0.766,-0.001
0.768,-0.002
0.77,-0.004
0.772,-0.0
0.774,-0.001
0.776,-0.0
0.778,-0.0
0.78,-0.001
0.782,-0.0
0.784,-0.0
0.786,-0.0
0.788,-0.0
0.79,-0.002
0.792,-0.0
0.794,-0.001
0.796,-0.002
0.798,-0.0
0.8,-0.001
0.802,-0.0
0.804,0.001
0.806,-0.001
0.808,-0.0
0.81,-0.001
0.812,-0.001
0.814,-0.0
0.816,-0.002
0.818,-0.0
0.82,-0.0
0.822,-0.001
0.824,0.001
0.826,-0.0
0.828,-0.0
0.83,-0.001
0.832,-0.002
0.834,-0.001
0.836,-0.001
0.838,-0.0
0.84,-0.001
0.842,-0.0
0.844,-0.0
0.846,-0.001
0.848,-0.002
0.85,-0.001
0.852,-0.001
0.854,-0.0
0.856,0.001
0.858,-0.0
0.86,-0.001
0.862,-0.0
0.864,-0.002
0.866,-0.002
0.868,-0.001
0.87,-0.0
0.872,-0.0
0.874,-0.001
0.876,-0.0
0.878,-0.0
0.88,-0.001
0.882,-0.001
0.884,-0.0
0.886,-0.001
0.888,-0.001
0.89,-0.0
0.892,-0.001
0.894,-0.0
0.896,-0.0
0.898,-0.0
0.9,-0.001
0.902,-0.0
0.904,-0.0
0.906,-0.0
0.908,-0.0
0.91,-0.001
0.912,-0.0
0.914,-0.0
0.916,-0.002
0.918,-0.0
0.92,-0.0
0.922,-0.001
0.924,-0.0
0.926,-0.0
0.928,-0.0
0.93,-0.0
0.932,-0.001
0.934,-0.001
0.936,-0.0
0.938,-0.001
0.94,-0.0
0.942,-0.001
0.944,-0.0
0.946,-0.0
0.948,-0.002
0.95,-0.0
0.952,-0.001
0.954,-0.001
0.956,-0.0
0.958,-0.001
0.96,-0.002
0.962,0.001
0.964,-0.0
0.966,-0.0
0.968,-0.0
0.97,-0.0
0.972,-0.0
0.974,-0.002
0.976,-0.0
0.978,-0.0
0.98,-0.002
0.982,0.001
0.984,-0.001
0.986,-0.001
0.988,-0.0
0.99,-0.001
0.992,-0.0
0.994,-0.0
0.996,-0.0
0.998,-0.0
1.0,-0.0
1.002,-0.001
1.004,-0.002
1.006,-0.001
1.008,-0.001
1.01,-0.0
1.012,-0.0
1.014,-0.0
1.016,-0.001
1.018,-0.0
1.02,-0.001
1.022,-0.001
1.024,-0.0
1.026,-0.0
1.028,-0.001
1.03,0.001
1.032,-0.0
1.034,-0.0
1.036,-0.0
1.038,-0.0
1.04,-0.0
1.042,0.001
1.044,-0.0
1.046,-0.0
1.048,-0.001
1.05,-0.001
1.052,-0.0
1.054,-0.001
1.056,-0.0
1.058,-0.001
1.06,-0.0
1.062,0.001
1.064,-0.001
1.066,-0.001
1.068,-0.001
1.07,-0.001
1.072,-0.001
1.074,-0.001
1.076,-0.0
1.078,0.001
1.08,-0.001
1.082,0.001
1.084,-0.001
1.086,-0.002
1.088,-0.001
1.09,-0.001
1.092,-0.001
1.094,-0.001
1.096,-0.001
1.098,-0.0
1.1,-0.0
1.102,-0.0
1.104,-0.0
1.106,-0.002
1.108,-0.001
1.11,-0.0
1.112,-0.001
1.114,-0.0
1.116,-0.001
1.118,-0.002
1.12,-0.0
1.122,-0.0
1.124,-0.0
1.126,-0.0
1.128,-0.001
1.13,-0.0
1.132,-0.001
1.134,-0.001
1.136,-0.0
1.138,-0.001
1.14,-0.0
1.142,-0.0
1.144,-0.002
1.146,-0.001
1.148,-0.002
1.15,-0.0
1.152,-0.0
1.154,-0.001
1.156,-0.0
1.158,-0.001
1.16,-0.001
1.162,-0.001
1.164,-0.002
1.166,-0.0
1.168,-0.0
1.17,-0.0
1.172,0.001
1.174,-0.0
1.176,-0.001
1.178,-0.001
1.18,-0.002
1.182,-0.001
1.184,-0.0
1.186,-0.001
1.188,-0.0
1.19,-0.001
1.192,-0.0
1.194,-0.001
1.196,-0.001
1.198,-0.0
1.2,-0.0
1.202,-0.0
1.204,-0.0
1.206,-0.001
1.208,-0.0
1.21,-0.0
1.212,-0.001
1.214,-0.0
1.216,-0.0
1.218,-0.002
1.22,-0.0
1.222,-0.002
1.224,-0.0
1.226,-0.0
1.228,-0.0
1.23,-0.0
1.232,-0.001
1.234,-0.001
1.236,-0.0
1.238,-0.004
1.24,-0.0
1.242,-0.001
1.244,-0.002
1.246,-0.0
1.248,-0.001
1.25,0.001
1.252,-0.0
1.254,-0.001
1.256,-0.0
1.258,-0.001
1.26,-0.001
1.262,-0.0
1.264,-0.0
1.266,-0.0
1.268,0.001
1.27,-0.0
1.272,-0.0
1.274,-0.0
1.276,-0.001
1.278,-0.0
1.28,-0.0
1.282,-0.0
1.284,-0.0
1.286,-0.002
1.288,-0.0
1.29,-0.0
1.292,-0.001
1.294,-0.0
1.296,-0.0
1.298,-0.0
1.3,-0.0
1.302,-0.001
1.304,-0.001
1.306,-0.002
1.308,-0.001
1.31,-0.0
1.312,-0.001
1.314,-0.0
1.316,-0.0
1.318,-0.001
1.32,0.001
1.322,-0.0
1.324,-0.001
1.326,-0.001
1.328,-0.001
1.33,-0.0
1.332,-0.001
1.334,-0.001
1.336,-0.0
1.338,-0.0
1.34,0.002
1.342,-0.0
1.344,-0.001
1.346,-0.0
1.348,-0.001
1.35,-0.001
1.352,-0.0
1.354,-0.001
1.356,-0.001
1.358,-0.001
1.36,-0.0
1.362,-0.0
1.364,-0.002
1.366,-0.002
1.368,-0.001
1.37,-0.001
1.372,-0.0
1.374,-0.0
1.376,-0.0
1.378,-0.0
1.38,-0.0
1.382,-0.002
1.384,-0.001
1.386,-0.002
1.388,-0.001
1.39,-0.001
1.392,-0.001
1.394,-0.0
1.396,-0.0
1.398,0.001
1.4,-0.0
1.402,-0.002
1.404,-0.002
1.406,-0.002
1.408,-0.001
1.41,-0.0
1.412,-0.001
1.414,-0.0
1.416,-0.001
1.418,-0.0
1.42,-0.0
1.422,-0.002
1.424,-0.001
1.426,-0.001
1.428,-0.001
1.43,-0.001
1.432,-0.001
1.434,-0.001
1.436,-0.0
1.438,-0.0
1.44,0.002
1.442,-0.0
1.444,-0.001
1.446,-0.0
1.448,-0.001
1.45,-0.001
1.452,-0.001
1.454,-0.001
1.456,-0.0
1.458,-0.0
1.46,0.001
1.462,-0.001
1.464,-0.001
1.466,-0.001
1.468,-0.0
1.47,-0.002
1.472,-0.0
1.474,-0.0
1.476,-0.0
1.478,-0.001
1.48,-0.001
1.482,-0.001
1.484,-0.0
1.486,-0.001
1.488,0.001
1.49,-0.0
1.492,-0.0
1.494,-0.0
1.496,-0.001
1.498,-0.0
1.5,-0.001
1.502,-0.001
1.504,-0.0
1.506,-0.001
1.508,-0.002
1.51,-0.0
1.512,-0.002
1.514,-0.001
1.516,-0.002
1.518,-0.0
1.52,-0.0
1.522,-0.001
1.524,-0.001
1.526,-0.0
1.528,-0.001
1.53,-0.0
1.532,-0.001
1.534,-0.001
1.536,-0.001
1.538,-0.001
1.54,-0.002
1.542,-0.001
1.544,-0.002
1.546,-0.0
1.548,-0.0
1.55,-0.0
1.552,-0.0
1.554,-0.0
1.556,-0.001
1.558,-0.001
1.56,-0.002
1.562,-0.001
1.564,-0.001
1.566,-0.001
1.568,0.001
1.57,-0.001
1.572,0.001
1.574,-0.0
1.576,-0.002
1.578,0.001
1.58,-0.001
1.582,-0.001
1.584,-0.001
1.586,-0.0
1.588,-0.001
1.59,-0.001
1.592,-0.0
1.594,-0.0
1.596,-0.002
1.598,0.001
1.6,-0.0
1.602,-0.002
1.604,-0.0
1.606,-0.001
1.608,-0.001
1.61,-0.001
1.612,-0.0
1.614,-0.0
1.616,-0.0
1.618,-0.0
1.62,-0.001
1.622,-0.002
1.624,-0.001
1.626,-0.0
1.628,-0.001
1.63,-0.0
1.632,0.001
1.634,-0.001
1.636,-0.0
1.638,-0.0
1.64,-0.001
1.642,-0.0
1.644,-0.001
1.646,-0.001
1.648,-0.001
1.65,-0.002
1.652,-0.0
1.654,-0.002
1.656,-0.0
1.658,0.001
1.66,-0.002
1.662,-0.0
1.664,-0.0
1.666,-0.002
1.668,-0.0
1.67,-0.002
1.672,-0.001
1.674,-0.0
1.676,-0.001
1.678,0.001
1.68,-0.001
1.682,-0.001
1.684,-0.001
1.686,-0.001
1.688,-0.0
1.69,-0.0
1.692,-0.001
1.694,-0.0
1.696,-0.001
1.698,-0.0
1.7,-0.0
1.702,-0.002
1.704,-0.0
1.706,-0.0
1.708,-0.001
1.71,0.001
1.712,-0.001
1.714,-0.001
1.716,-0.001
1.718,-0.001
1.72,-0.0
1.722,-0.001
1.724,-0.001
1.726,-0.0
1.728,-0.001
1.73,-0.001
1.732,-0.0
1.734,-0.001
1.736,-0.0
1.738,-0.001
1.74,0.001
1.742,-0.0
1.744,-0.0
1.746,-0.0
1.748,-0.0
1.75,-0.002
1.752,-0.0
1.754,-0.0
1.756,-0.001
1.758,-0.0
1.76,-0.002
1.762,-0.001
1.764,-0.0
1.766,-0.001
1.768,0.001
1.77,-0.001
1.772,-0.001
1.774,-0.001
1.776,-0.001
1.778,-0.0
1.78,-0.002
1.782,-0.001
1.784,-0.0
1.786,-0.001
1.788,-0.001
1.79,-0.0
1.792,-0.001
1.794,-0.002
1.796,-0.0
1.798,-0.001
1.8,-0.0
1.802,-0.001
1.804,-0.0
1.806,-0.0
1.808,-0.001
1.81,-0.0
1.812,-0.0
1.814,-0.001
1.816,-0.0
1.818,-0.001
1.82,-0.0
1.822,-0.001
1.824,-0.001
1.826,-0.0
1.828,-0.002
1.83,-0.001
1.832,-0.0
1.834,-0.001
1.836,-0.0
1.838,-0.001
1.84,-0.002
1.842,-0.0
1.844,-0.001
1.846,-0.002
1.848,-0.0
1.85,-0.001
1.852,0.001
1.854,-0.001
1.856,0.001
1.858,-0.001
1.86,-0.002
1.862,-0.0
1.864,-0.0
1.866,-0.0
1.868,-0.0
1.87,-0.0
1.872,-0.0
1.874,-0.001
1.876,-0.0
1.878,-0.001
1.88,-0.002
1.882,-0.002
1.884,-0.0
1.886,-0.0
1.888,-0.001
1.89,-0.0
1.892,-0.0
1.894,-0.001
1.896,-0.0
1.898,-0.001
1.9,-0.001
1.902,-0.002
1.904,-0.001
1.906,-0.0
1.908,-0.002
1.91,-0.0
1.912,-0.001
1.914,-0.0
1.916,0.001
1.918,-0.001
1.92,-0.0
1.922,-0.0
1.924,-0.002
1.926,-0.001
1.928,-0.001
1.93,-0.0
1.932,-0.0
1.934,-0.0
1.936,0.001
1.938,-0.001
1.94,-0.002
1.942,-0.001
1.944,-0.002
1.946,-0.0
1.948,-0.0
1.95,-0.001
1.952,-0.0
1.954,-0.0
1.956,-0.001
1.958,-0.0
1.96,-0.001
1.962,-0.001
1.964,-0.002
1.966,-0.001
1.968,-0.0
1.97,-0.001
1.972,-0.001
1.974,-0.0
1.976,-0.0
1.978,-0.001
1.98,-0.0
1.982,-0.001
1.984,-0.0
1.986,-0.0
1.988,-0.001
1.99,-0.0
1.992,-0.0
1.994,-0.0
1.996,-0.001
1.998,-0.001
