Time(s),Voltage I/O-1(V)
0.538,0.5554
0.54,0.3308
0.542,0.1086
0.544,-0.116
0.546,-0.3442
0.548,-0.5871
0.55,-0.8495
0.552,-1.1229
0.554,-1.389
0.5559999999999999,-1.5953
0.5579999999999999,-1.6869
0.5599999999999999,-1.6307
0.5619999999999999,-1.4354
0.564,-1.1742
0.566,-0.9045
0.568,-0.653
0.57,-0.4223
0.572,-0.2075
0.574,-0.0012
0.576,0.188
0.578,0.3808
0.58,0.5859
0.582,0.7909
0.584,0.8971
0.586,-0.4052
0.588,-0.2783
0.59,-0.2368
0.592,-0.2356
0.594,-0.1794
0.596,-0.2258
0.598,-0.1233
0.6,-0.1477
0.602,-0.1123
0.604,-0.0989
0.606,-0.0757
0.608,-0.0854
0.61,-0.072
0.612,-0.05
0.614,-0.0366
0.616,-0.0415
0.618,-0.0342
0.62,-0.0244
0.622,-0.0195
0.624,-0.0183
0.626,-0.0085
0.628,-0.0037
0.63,-0.0012
0.632,0.0024
0.634,0.0098
0.636,0.0122
0.638,0.0122
0.64,0.0195
0.642,0.0159
0.644,0.0159
0.646,0.0195
0.648,0.0208
0.6499999999999999,0.0208
0.6519999999999999,0.0232
0.6539999999999999,0.0195
0.6559999999999999,0.0183
0.6579999999999999,0.022
0.6599999999999999,0.0269
0.6619999999999999,0.0317
0.6639999999999999,0.0354
0.6659999999999999,0.0403
0.6679999999999999,0.0439
0.6699999999999999,0.0391
0.6719999999999999,0.0464
0.6739999999999999,0.0513
0.6759999999999999,0.0537
0.6779999999999999,0.0598
0.6799999999999999,0.0659
0.6819999999999999,0.0708
0.6839999999999999,0.0781
0.6859999999999999,0.0842
0.688,0.0867
0.69,0.0879
0.692,0.0964
0.694,0.1025
0.696,0.1074
0.698,0.116
0.7,0.1233
0.702,0.1282
0.704,0.1355
0.706,0.1391
0.708,0.144
0.71,0.1379
0.712,-0.0366
0.714,-0.0391
0.716,-0.0366
0.718,-0.0269
0.72,-0.0134
0.722,-0.0073
0.724,-0.0049
0.726,-0.0024
0.728,-0.0012
0.73,0.0024
0.732,0.0098
0.734,0.0122
0.736,0.0159
0.738,0.0208
0.74,0.0256
0.742,0.0269
0.744,0.0293
0.746,0.0061
0.748,-0.0012
0.75,-0.0037
0.752,0.0024
0.754,-0.0
0.756,-0.0
0.758,-0.0012
0.76,-0.0012
0.762,-0.0
0.764,-0.0
0.766,0.0012
0.768,0.0012
0.77,-0.0012
0.772,-0.0012
0.7739999999999999,-0.0012
0.7759999999999999,-0.0012
0.7779999999999999,-0.0
0.7799999999999999,-0.0
0.7819999999999999,-0.0
0.7839999999999999,-0.0
0.7859999999999999,-0.0024
0.7879999999999999,-0.0012
0.7899999999999999,-0.0
0.7919999999999999,-0.0
0.7939999999999999,-0.0
0.7959999999999999,-0.0
0.7979999999999999,-0.0012
0.7999999999999999,-0.0012
0.8019999999999999,-0.0024
0.8039999999999999,-0.0012
0.8059999999999999,-0.0012
0.8079999999999999,-0.0037
0.8099999999999999,0.0012
0.8119999999999999,-0.0
0.814,-0.0012
0.816,-0.0
0.818,-0.0012
0.82,-0.0024
0.822,-0.0012
0.824,-0.0024
0.826,-0.0
0.828,-0.0012
0.83,-0.0
0.832,0.0024
0.834,-0.0012
0.836,-0.0
0.838,-0.0024
0.84,-0.0024
0.842,-0.0
0.844,-0.0
0.846,-0.0
0.848,-0.0012
0.85,-0.0012
0.852,-0.0
0.854,-0.0024
0.856,-0.0012
0.858,-0.0012
0.86,-0.0
0.862,0.0012
0.864,-0.0012
0.866,-0.0
0.868,-0.0
0.87,-0.0024
0.872,-0.0012
0.874,-0.0
0.876,-0.0012
0.878,-0.0
0.88,-0.0012
0.882,-0.0012
0.884,-0.0
0.886,-0.0012
0.888,-0.0
0.89,-0.0012
0.892,-0.0024
0.894,-0.0012
0.896,-0.0012
0.898,-0.0
0.8999999999999999,-0.0
0.9019999999999999,-0.0012
0.9039999999999999,-0.0012
0.9059999999999999,-0.0
0.9079999999999999,-0.0024
0.9099999999999999,0.0012
0.9119999999999999,-0.0024
0.9139999999999999,-0.0
0.9159999999999999,-0.0
0.9179999999999999,-0.0
0.9199999999999999,-0.0
0.9219999999999999,-0.0
0.9239999999999999,-0.0012
0.9259999999999999,-0.0
0.9279999999999999,-0.0024
0.9299999999999999,-0.0012
0.9319999999999999,-0.0
0.9339999999999999,-0.0012
0.9359999999999999,-0.0012
0.938,-0.0
0.94,-0.0
0.942,-0.0
0.944,-0.0012
0.946,-0.0
0.948,-0.0
0.95,-0.0
0.952,-0.0012
0.954,-0.0024
0.956,-0.0
0.958,-0.0
0.96,-0.0012
0.962,-0.0
0.964,-0.0
0.966,-0.0012
0.968,-0.0
0.97,0.0012
0.972,-0.0
0.974,-0.0012
0.976,-0.0024
0.978,-0.0
0.98,-0.0
0.982,-0.0012
0.984,-0.0
0.986,-0.0012
0.988,-0.0
0.99,-0.0
0.992,-0.0012
0.994,-0.0024
0.996,-0.0024
0.998,-0.0012
1.0,-0.0
1.002,-0.0012
1.004,-0.0
1.006,-0.0012
1.008,-0.0012
1.01,-0.0
1.012,-0.0012
1.014,-0.0024
1.016,-0.0012
1.018,-0.0012
1.02,-0.0
1.022,-0.0024
1.024,-0.0024
1.0259999999999998,-0.0012
1.028,-0.0012
1.0299999999999998,-0.0
1.032,-0.0
1.0339999999999998,-0.0
1.036,-0.0
1.0379999999999998,-0.0012
1.04,-0.0024
1.0419999999999998,-0.0012
1.044,-0.0024
1.0459999999999998,-0.0024
1.048,-0.0
1.0499999999999998,-0.0
1.052,-0.0
1.0539999999999998,-0.0012
1.056,-0.0012
1.0579999999999998,-0.0024
1.06,-0.0024
1.0619999999999998,-0.0
1.064,-0.0
1.0659999999999998,-0.0
1.068,-0.0
1.0699999999999998,-0.0
1.072,-0.0037
1.0739999999999998,-0.0012
1.076,-0.0012
1.0779999999999998,-0.0012
1.08,-0.0012
1.0819999999999999,-0.0012
1.084,-0.0
1.0859999999999999,-0.0012
1.088,-0.0012
1.0899999999999999,-0.0
1.092,-0.0012
1.0939999999999999,-0.0
1.096,-0.0012
1.0979999999999999,-0.0
1.1,0.0012
1.1019999999999999,-0.0024
1.104,-0.0
1.1059999999999999,-0.0012
1.108,-0.0012
1.1099999999999999,-0.0012
1.112,-0.0012
1.1139999999999999,-0.0012
1.116,-0.0
1.1179999999999999,-0.0
1.12,-0.0
1.1219999999999999,-0.0
1.124,-0.0024
1.126,-0.0024
1.1280000000000001,-0.0
1.13,-0.0
1.1320000000000001,0.0012
1.134,-0.0
1.1360000000000001,0.0012
1.138,-0.0012
1.1400000000000001,-0.0012
1.142,-0.0
1.1440000000000001,-0.0012
1.146,-0.0024
1.1480000000000001,-0.0
1.15,-0.0024
1.1520000000000001,-0.0012
1.154,-0.0024
1.1560000000000001,-0.0012
1.158,-0.0
1.1600000000000001,-0.0
1.162,-0.0
1.1640000000000001,0.0012
1.166,-0.0012
1.1680000000000001,-0.0012
1.17,-0.0024
1.1720000000000002,-0.0024
1.174,-0.0
1.1760000000000002,-0.0
1.178,-0.0
1.1800000000000002,0.0012
1.182,-0.0
1.1840000000000002,-0.0
1.186,-0.0012
1.1880000000000002,-0.0
1.19,-0.0
1.1920000000000002,-0.0024
1.194,-0.0012
1.1960000000000002,-0.0012
1.198,-0.0012
1.2000000000000002,-0.0
1.202,-0.0012
1.2040000000000002,-0.0
1.206,0.0012
1.2080000000000002,0.0012
1.21,-0.0
1.2119999999999997,-0.0024
1.214,-0.0024
1.2159999999999997,-0.0
1.218,-0.0
1.2199999999999998,-0.0
1.222,-0.0
1.2239999999999998,-0.0012
1.226,-0.0
1.2279999999999998,-0.0
1.23,-0.0012
1.2319999999999998,-0.0012
1.234,-0.0037
1.2359999999999998,-0.0012
1.238,-0.0
1.2399999999999998,-0.0
1.242,-0.0
1.2439999999999998,-0.0
1.246,-0.0012
1.2479999999999998,-0.0
1.25,-0.0012
1.2519999999999998,-0.0
1.254,-0.0
1.2559999999999998,-0.0012
1.258,-0.0
1.2599999999999998,-0.0024
1.262,-0.0012
1.2639999999999998,-0.0012
1.266,-0.0
1.2679999999999998,0.0012
1.27,-0.0012
1.2719999999999998,-0.0012
1.274,-0.0
1.2759999999999998,-0.0024
1.278,-0.0024
1.2799999999999998,-0.0012
1.282,-0.0024
1.2839999999999998,-0.0012
1.286,-0.0012
1.2879999999999998,-0.0
1.29,-0.0012
