Time(s),Voltage I/O-1(V)
0.6819999999999999,0.006
0.6839999999999999,0.012
0.6859999999999999,0.012
0.688,0.017
0.69,0.02
0.692,0.021
0.694,0.027
0.696,0.028
0.698,0.032
0.7,0.037
0.702,0.039
0.704,0.044
0.706,0.046
0.708,0.051
0.71,0.055
0.712,0.056
0.714,0.061
0.716,0.068
0.718,0.07
0.72,0.078
0.722,0.083
0.724,0.09
0.726,0.096
0.728,0.103
0.73,0.11
0.732,0.116
0.734,0.12
0.736,0.127
0.738,0.132
0.74,0.137
0.742,0.144
0.744,-0.023
0.746,-0.033
0.748,-0.034
0.75,-0.033
0.752,-0.027
0.754,-0.018
0.756,-0.005
0.758,0.004
0.76,0.007
0.762,0.009
0.764,0.015
0.766,0.02
0.768,0.023
0.77,0.021
0.772,0.027
0.774,0.028
0.776,-0.0
0.778,-0.001
0.78,-0.005
0.782,-0.002
0.784,0.004
0.786,0.005
0.788,0.004
0.79,0.005
0.792,0.001
0.794,-0.0
0.796,-0.0
0.798,-0.001
0.8,-0.0
0.802,-0.0
0.804,-0.0
0.806,-0.001
0.808,-0.001
0.81,0.001
0.812,-0.0
0.8140000000000001,-0.0
0.8160000000000001,-0.0
0.8180000000000001,-0.004
0.8200000000000001,-0.004
0.8220000000000001,-0.002
0.8240000000000001,-0.005
0.8260000000000001,-0.002
0.8280000000000001,-0.001
0.8300000000000001,-0.0
0.8320000000000001,-0.0
0.8340000000000001,-0.001
0.8360000000000001,-0.0
0.8380000000000001,-0.002
0.8400000000000001,-0.002
0.8420000000000001,-0.001
0.8440000000000001,-0.002
0.8460000000000001,-0.001
0.8480000000000001,-0.0
0.8500000000000001,-0.0
0.8520000000000001,0.004
0.8540000000000001,0.001
0.8560000000000001,0.001
0.8580000000000001,-0.0
0.8600000000000001,-0.0
0.8620000000000001,-0.0
0.8640000000000001,-0.001
0.8660000000000001,-0.0
0.8680000000000001,-0.0
0.8700000000000001,-0.0
0.8719999999999999,-0.001
0.8739999999999999,-0.0
0.8759999999999999,-0.001
0.8779999999999999,-0.001
0.8799999999999999,-0.0
0.8819999999999999,-0.0
0.8839999999999999,-0.001
0.8859999999999999,-0.004
0.8879999999999999,-0.004
0.8899999999999999,-0.001
0.8919999999999999,-0.002
0.8939999999999999,-0.001
0.8959999999999999,-0.0
0.8979999999999999,-0.001
0.8999999999999999,-0.001
0.9019999999999999,-0.0
0.9039999999999999,-0.001
0.9059999999999999,-0.001
0.9079999999999999,-0.001
0.9099999999999999,0.001
0.9119999999999999,-0.0
0.9139999999999999,-0.0
0.9159999999999999,0.001
0.9179999999999999,-0.001
0.9199999999999999,-0.0
0.9219999999999999,0.001
0.9239999999999999,-0.001
0.9259999999999999,-0.0
0.9279999999999999,-0.001
0.9299999999999999,-0.0
0.9319999999999999,0.001
0.9339999999999999,-0.0
0.9359999999999999,0.001
0.938,-0.0
0.94,-0.0
0.942,0.001
0.944,-0.001
0.946,-0.001
0.948,-0.0
0.95,-0.004
0.952,-0.002
0.954,-0.002
0.956,-0.002
0.958,-0.002
0.96,-0.001
0.962,-0.0
0.964,-0.002
0.966,-0.001
0.968,-0.001
0.97,-0.002
0.972,-0.0
0.974,-0.0
0.976,-0.001
0.978,-0.0
0.98,0.001
0.982,-0.0
0.984,-0.001
0.986,-0.0
0.988,-0.0
0.99,-0.0
0.992,-0.0
0.994,0.001
0.996,-0.0
0.998,-0.0
1.0,-0.0
1.002,-0.0
1.004,-0.001
1.006,-0.0
1.008,-0.001
1.01,-0.0
1.012,-0.0
1.014,-0.001
1.016,-0.0
1.018,-0.002
1.02,-0.001
1.022,-0.0
1.024,-0.001
1.026,-0.001
1.028,-0.001
1.03,-0.002
1.032,-0.001
